"city","name"
"http://dbpedia.org/resource/Butterfield,_Minnesota","Butterfield, Minnesota"
"http://dbpedia.org/resource/Buxton,_North_Dakota","Buxton, North Dakota"
"http://dbpedia.org/resource/Byblos","Byblos"
"http://dbpedia.org/resource/Byers,_Texas","Byers, Texas"
"http://dbpedia.org/resource/Byram,_Mississippi","Byram, Mississippi"
"http://dbpedia.org/resource/Byrnes_Mill,_Missouri","Byrnes Mill, Missouri"
"http://dbpedia.org/resource/Byron,_Minnesota","Byron, Minnesota"
"http://dbpedia.org/resource/Béthune","Béthune"
"http://dbpedia.org/resource/Cabool,_Missouri","Cabool, Missouri"
"http://dbpedia.org/resource/Cache,_Oklahoma","Cache, Oklahoma"
"http://dbpedia.org/resource/Cactus,_Texas","Cactus, Texas"
"http://dbpedia.org/resource/Caddo_Mills,_Texas","Caddo Mills, Texas"
"http://dbpedia.org/resource/Cainsville,_Missouri","Cainsville, Missouri"
"http://dbpedia.org/resource/Calahorra","Calahorra"
"http://dbpedia.org/resource/Caldwell,_Texas","Caldwell, Texas"
"http://dbpedia.org/resource/Calhoun,_Missouri","Calhoun, Missouri"
"http://dbpedia.org/resource/Caliente,_Nevada","Caliente, Nevada"
"http://dbpedia.org/resource/California,_Missouri","California, Missouri"
"http://dbpedia.org/resource/Calio,_North_Dakota","Calio, North Dakota"
"http://dbpedia.org/resource/Callao","Callao"
"http://dbpedia.org/resource/Callao,_Missouri","Callao, Missouri"
"http://dbpedia.org/resource/Callisburg,_Texas","Callisburg, Texas"
"http://dbpedia.org/resource/Calvert,_Texas","Calvert, Texas"
"http://dbpedia.org/resource/Calverton_Park,_Missouri","Calverton Park, Missouri"
"http://dbpedia.org/resource/Calvin,_North_Dakota","Calvin, North Dakota"
"http://dbpedia.org/resource/Camaragibe","Camaragibe"
"http://dbpedia.org/resource/Camas,_Washington","Camas, Washington"
"http://dbpedia.org/resource/Cambridge,_Nebraska","Cambridge, Nebraska"
"http://dbpedia.org/resource/Cambridge,_Ohio","Cambridge, Ohio"
"http://dbpedia.org/resource/Cambridge,_Ontario","Cambridge, Ontario"
"http://dbpedia.org/resource/Camden,_Missouri","Camden, Missouri"
"http://dbpedia.org/resource/Camden,_South_Carolina","Camden, South Carolina"
"http://dbpedia.org/resource/Camden,_Tennessee","Camden, Tennessee"
"http://dbpedia.org/resource/Camden_Point,_Missouri","Camden Point, Missouri"
"http://dbpedia.org/resource/Camdenton,_Missouri","Camdenton, Missouri"
"http://dbpedia.org/resource/Cameron,_Missouri","Cameron, Missouri"
"http://dbpedia.org/resource/Cameron,_Texas","Cameron, Texas"
"http://dbpedia.org/resource/Cameron,_West_Virginia","Cameron, West Virginia"
"http://dbpedia.org/resource/Camp_Wood,_Texas","Camp Wood, Texas"
"http://dbpedia.org/resource/Campbell,_Minnesota","Campbell, Minnesota"
"http://dbpedia.org/resource/Campbell,_Missouri","Campbell, Missouri"
"http://dbpedia.org/resource/Campbell,_Ohio","Campbell, Ohio"
"http://dbpedia.org/resource/Campbell,_Texas","Campbell, Texas"
"http://dbpedia.org/resource/Campbellton,_New_Brunswick","Campbellton, New Brunswick"
"http://dbpedia.org/resource/Campeche_City","Campeche City"
"http://dbpedia.org/resource/Camrose,_Alberta","Camrose, Alberta"
"http://dbpedia.org/resource/Canadian,_Texas","Canadian, Texas"
"http://dbpedia.org/resource/Canal_Fulton,_Ohio","Canal Fulton, Ohio"
"http://dbpedia.org/resource/Canal_Winchester,_Ohio","Canal Winchester, Ohio"
"http://dbpedia.org/resource/Canalou,_Missouri","Canalou, Missouri"
"http://dbpedia.org/resource/Canandaigua,_New_York","Canandaigua, New York"
"http://dbpedia.org/resource/Canberra,_Australia","Canberra, Australia"
"http://dbpedia.org/resource/Canby,_Minnesota","Canby, Minnesota"
"http://dbpedia.org/resource/Canby,_Oregon","Canby, Oregon"
"http://dbpedia.org/resource/Cancún","Cancún"
"http://dbpedia.org/resource/Cando,_North_Dakota","Cando, North Dakota"
"http://dbpedia.org/resource/Canfield,_Ohio","Canfield, Ohio"
"http://dbpedia.org/resource/Canistota,_South_Dakota","Canistota, South Dakota"
"http://dbpedia.org/resource/Cannon_Beach,_Oregon","Cannon Beach, Oregon"
"http://dbpedia.org/resource/Canon_City,_Colorado","Canon City, Colorado"
"http://dbpedia.org/resource/Canton,_Mississippi","Canton, Mississippi"
"http://dbpedia.org/resource/Canton,_Missouri","Canton, Missouri"
"http://dbpedia.org/resource/Canton,_Ohio","Canton, Ohio"
"http://dbpedia.org/resource/Canton,_South_Dakota","Canton, South Dakota"
"http://dbpedia.org/resource/Canton,_Texas","Canton, Texas"
"http://dbpedia.org/resource/Canton_City,_North_Dakota","Canton City, North Dakota"
"http://dbpedia.org/resource/Canton_of_Geneva","Canton of Geneva"
"http://dbpedia.org/resource/Canyon,_Texas","Canyon, Texas"
"http://dbpedia.org/resource/Canyon_City,_Oregon","Canyon City, Oregon"
"http://dbpedia.org/resource/Canyonville,_Oregon","Canyonville, Oregon"
"http://dbpedia.org/resource/Cape_Girardeau,_Missouri","Cape Girardeau, Missouri"
"http://dbpedia.org/resource/Cape_May,_New_Jersey","Cape May, New Jersey"
"http://dbpedia.org/resource/Carbondale,_Pennsylvania","Carbondale, Pennsylvania"
"http://dbpedia.org/resource/Cardwell,_Missouri","Cardwell, Missouri"
"http://dbpedia.org/resource/Carl_Junction,_Missouri","Carl Junction, Missouri"
"http://dbpedia.org/resource/Carlin,_Nevada","Carlin, Nevada"
"http://dbpedia.org/resource/Carlisle,_Iowa","Carlisle, Iowa"
"http://dbpedia.org/resource/Carlsbad,_New_Mexico","Carlsbad, New Mexico"
"http://dbpedia.org/resource/Carlton,_Oregon","Carlton, Oregon"
"http://dbpedia.org/resource/Carmine,_Texas","Carmine, Texas"
"http://dbpedia.org/resource/Carnation,_Washington","Carnation, Washington"
"http://dbpedia.org/resource/Carolina,_Puerto_Rico","Carolina, Puerto Rico"
"http://dbpedia.org/resource/Carpio,_North_Dakota","Carpio, North Dakota"
"http://dbpedia.org/resource/Carrington,_North_Dakota","Carrington, North Dakota"
"http://dbpedia.org/resource/Carrizo_Springs,_Texas","Carrizo Springs, Texas"
"http://dbpedia.org/resource/Carrollton,_Missouri","Carrollton, Missouri"
"http://dbpedia.org/resource/Carrollton,_Texas","Carrollton, Texas"
"http://dbpedia.org/resource/Carson,_North_Dakota","Carson, North Dakota"
"http://dbpedia.org/resource/Cartago,_Costa_Rica","Cartago, Costa Rica"
"http://dbpedia.org/resource/Cartago,_Valle_del_Cauca","Cartago, Valle del Cauca"
"http://dbpedia.org/resource/Carterville,_Missouri","Carterville, Missouri"
"http://dbpedia.org/resource/Carthage,_Mississippi","Carthage, Mississippi"
"http://dbpedia.org/resource/Carthage,_Missouri","Carthage, Missouri"
"http://dbpedia.org/resource/Carthage,_South_Dakota","Carthage, South Dakota"
"http://dbpedia.org/resource/Carthage,_Texas","Carthage, Texas"
"http://dbpedia.org/resource/Caruthersville,_Missouri","Caruthersville, Missouri"
"http://dbpedia.org/resource/Carytown,_Missouri","Carytown, Missouri"
"http://dbpedia.org/resource/Cascade_Locks,_Oregon","Cascade Locks, Oregon"
"http://dbpedia.org/resource/Cashmere,_Washington","Cashmere, Washington"
"http://dbpedia.org/resource/Casselton,_North_Dakota","Casselton, North Dakota"
"http://dbpedia.org/resource/Cassville,_Missouri","Cassville, Missouri"
"http://dbpedia.org/resource/Castle_Dale,_Utah","Castle Dale, Utah"
"http://dbpedia.org/resource/Castle_Hill,_New_South_Wales","Castle Hill, New South Wales"
"http://dbpedia.org/resource/Castle_Hills,_Texas","Castle Hills, Texas"
"http://dbpedia.org/resource/Castle_Rock,_Washington","Castle Rock, Washington"
"http://dbpedia.org/resource/Castlewood,_South_Dakota","Castlewood, South Dakota"
"http://dbpedia.org/resource/Castroville,_Texas","Castroville, Texas"
"http://dbpedia.org/resource/Cathay,_North_Dakota","Cathay, North Dakota"
"http://dbpedia.org/resource/Catoosa,_Oklahoma","Catoosa, Oklahoma"
"http://dbpedia.org/resource/Catron,_Missouri","Catron, Missouri"
"http://dbpedia.org/resource/Causeway_Bay","Causeway Bay"
"http://dbpedia.org/resource/Cavalier,_North_Dakota","Cavalier, North Dakota"
"http://dbpedia.org/resource/Cave_Junction,_Oregon","Cave Junction, Oregon"
"http://dbpedia.org/resource/Cayce,_South_Carolina","Cayce, South Carolina"
"http://dbpedia.org/resource/Cayuga,_North_Dakota","Cayuga, North Dakota"
"http://dbpedia.org/resource/Cebu_City","Cebu City"
"http://dbpedia.org/resource/Cedar_City,_Utah","Cedar City, Utah"
"http://dbpedia.org/resource/Cedar_Hill,_Tennessee","Cedar Hill, Tennessee"
"http://dbpedia.org/resource/Cedar_Hills,_Utah","Cedar Hills, Utah"
"http://dbpedia.org/resource/Cedar_Mills,_Minnesota","Cedar Mills, Minnesota"
"http://dbpedia.org/resource/Cedar_Park,_Texas","Cedar Park, Texas"
"http://dbpedia.org/resource/Cedar_Valley,_Oklahoma","Cedar Valley, Oklahoma"
"http://dbpedia.org/resource/Cedarburg,_Wisconsin","Cedarburg, Wisconsin"
"http://dbpedia.org/resource/Celaya","Celaya"
"http://dbpedia.org/resource/Celeste,_Texas","Celeste, Texas"
"http://dbpedia.org/resource/Celina,_Ohio","Celina, Ohio"
"http://dbpedia.org/resource/Celina,_Tennessee","Celina, Tennessee"
"http://dbpedia.org/resource/Celina,_Texas","Celina, Texas"
"http://dbpedia.org/resource/Center,_Missouri","Center, Missouri"
"http://dbpedia.org/resource/Center,_North_Dakota","Center, North Dakota"
"http://dbpedia.org/resource/Center,_Texas","Center, Texas"
"http://dbpedia.org/resource/Center_City,_Minnesota","Center City, Minnesota"
"http://dbpedia.org/resource/Centerfield,_Utah","Centerfield, Utah"
"http://dbpedia.org/resource/Centerview,_Missouri","Centerview, Missouri"
"http://dbpedia.org/resource/Centerville,_Minnesota","Centerville, Minnesota"
"http://dbpedia.org/resource/Centerville,_Missouri","Centerville, Missouri"
"http://dbpedia.org/resource/Centerville,_Ohio","Centerville, Ohio"
"http://dbpedia.org/resource/Centerville,_South_Dakota","Centerville, South Dakota"
"http://dbpedia.org/resource/Centerville,_Texas","Centerville, Texas"
"http://dbpedia.org/resource/Centerville,_Utah","Centerville, Utah"
"http://dbpedia.org/resource/Centrahoma,_Oklahoma","Centrahoma, Oklahoma"
"http://dbpedia.org/resource/Central,_Hong_Kong","Central, Hong Kong"
"http://dbpedia.org/resource/Central_City,_Nebraska","Central City, Nebraska"
"http://dbpedia.org/resource/Central_City,_South_Dakota","Central City, South Dakota"
"http://dbpedia.org/resource/Central_Coast_(New_South_Wales)","Central Coast (New South Wales)"
"http://dbpedia.org/resource/Central_Falls,_Rhode_Island","Central Falls, Rhode Island"
"http://dbpedia.org/resource/Central_Point,_Oregon","Central Point, Oregon"
"http://dbpedia.org/resource/Centralia,_Missouri","Centralia, Missouri"
"http://dbpedia.org/resource/Centralia,_Washington","Centralia, Washington"
"http://dbpedia.org/resource/Ceredo,_West_Virginia","Ceredo, West Virginia"
"http://dbpedia.org/resource/Cesena","Cesena"
"http://dbpedia.org/resource/Cetinje","Cetinje"
"http://dbpedia.org/resource/Ceylon,_Minnesota","Ceylon, Minnesota"
"http://dbpedia.org/resource/Chadron,_Nebraska","Chadron, Nebraska"
"http://dbpedia.org/resource/Chaffee,_Missouri","Chaffee, Missouri"
"http://dbpedia.org/resource/Chamberlain,_South_Dakota","Chamberlain, South Dakota"
"http://dbpedia.org/resource/Chambersburg,_Pennsylvania","Chambersburg, Pennsylvania"
"http://dbpedia.org/resource/Chamois,_Missouri","Chamois, Missouri"
"http://dbpedia.org/resource/Champotón,_Campeche","Champotón, Campeche"
"http://dbpedia.org/resource/Chandigarh","Chandigarh"
"http://dbpedia.org/resource/Chandler,_Minnesota","Chandler, Minnesota"
"http://dbpedia.org/resource/Chandler,_Oklahoma","Chandler, Oklahoma"
"http://dbpedia.org/resource/Chandler,_Texas","Chandler, Texas"
"http://dbpedia.org/resource/Changchun","Changchun"
"http://dbpedia.org/resource/Changsha","Changsha"
"http://dbpedia.org/resource/Chanhassen,_Minnesota","Chanhassen, Minnesota"
"http://dbpedia.org/resource/Channing,_Texas","Channing, Texas"
"http://dbpedia.org/resource/Chaozhou","Chaozhou"
"http://dbpedia.org/resource/Chappell,_Nebraska","Chappell, Nebraska"
"http://dbpedia.org/resource/Chardon,_Ohio","Chardon, Ohio"
"http://dbpedia.org/resource/Charlack,_Missouri","Charlack, Missouri"
"http://dbpedia.org/resource/Charleroi","Charleroi"
"http://dbpedia.org/resource/Charleston,_Mississippi","Charleston, Mississippi"
"http://dbpedia.org/resource/Charleston,_Missouri","Charleston, Missouri"
"http://dbpedia.org/resource/Charleston,_Tennessee","Charleston, Tennessee"
"http://dbpedia.org/resource/Charlestown,_Nevis","Charlestown, Nevis"
"http://dbpedia.org/resource/Charlotte,_Texas","Charlotte, Texas"
"http://dbpedia.org/resource/Chaves,_Portugal","Chaves, Portugal"
"http://dbpedia.org/resource/Cheb","Cheb"
"http://dbpedia.org/resource/Chehalis,_Washington","Chehalis, Washington"
"http://dbpedia.org/resource/Chelan,_Washington","Chelan, Washington"
"http://dbpedia.org/resource/Chelyabinsk","Chelyabinsk"
"http://dbpedia.org/resource/Chemnitz","Chemnitz"
"http://dbpedia.org/resource/Cheney,_Washington","Cheney, Washington"
"http://dbpedia.org/resource/Chengdu","Chengdu"
"http://dbpedia.org/resource/Cherokee,_Oklahoma","Cherokee, Oklahoma"
"http://dbpedia.org/resource/Cherryville,_North_Carolina","Cherryville, North Carolina"
"http://dbpedia.org/resource/Chesnee,_South_Carolina","Chesnee, South Carolina"
"http://dbpedia.org/resource/Chester","Chester"
"http://dbpedia.org/resource/Chester,_Pennsylvania","Chester, Pennsylvania"
"http://dbpedia.org/resource/Chester,_South_Carolina","Chester, South Carolina"
"http://dbpedia.org/resource/Chester,_West_Virginia","Chester, West Virginia"
"http://dbpedia.org/resource/Chesterfield,_Missouri","Chesterfield, Missouri"
"http://dbpedia.org/resource/Chesterfield,_Virginia","Chesterfield, Virginia"
"http://dbpedia.org/resource/Chetek,_Wisconsin","Chetek, Wisconsin"
"http://dbpedia.org/resource/Chetumal","Chetumal"
"http://dbpedia.org/resource/Cheviot,_Ohio","Cheviot, Ohio"
"http://dbpedia.org/resource/Chevy_Chase,_Maryland","Chevy Chase, Maryland"
"http://dbpedia.org/resource/Chewelah,_Washington","Chewelah, Washington"
"http://dbpedia.org/resource/Chiang_Mai","Chiang Mai"
"http://dbpedia.org/resource/Chiang_Rai","Chiang Rai"
"http://dbpedia.org/resource/Chickasha,_Oklahoma","Chickasha, Oklahoma"
"http://dbpedia.org/resource/Chico,_Texas","Chico, Texas"
"http://dbpedia.org/resource/Chigasaki,_Kanagawa","Chigasaki, Kanagawa"
"http://dbpedia.org/resource/Chihuahua_City","Chihuahua City"
"http://dbpedia.org/resource/Childress,_Texas","Childress, Texas"
"http://dbpedia.org/resource/Chilhowee,_Missouri","Chilhowee, Missouri"
"http://dbpedia.org/resource/Chillicothe,_Missouri","Chillicothe, Missouri"
"http://dbpedia.org/resource/Chillicothe,_Ohio","Chillicothe, Ohio"
"http://dbpedia.org/resource/Chillicothe,_Texas","Chillicothe, Texas"
"http://dbpedia.org/resource/Chiloquin,_Oregon","Chiloquin, Oregon"
"http://dbpedia.org/resource/Chilpancingo","Chilpancingo"
"http://dbpedia.org/resource/Chilton,_Wisconsin","Chilton, Wisconsin"
"http://dbpedia.org/resource/Chimaltenango","Chimaltenango"
"http://dbpedia.org/resource/Chimbote","Chimbote"
"http://dbpedia.org/resource/China,_Texas","China, Texas"
"http://dbpedia.org/resource/China_Grove,_North_Carolina","China Grove, North Carolina"
"http://dbpedia.org/resource/Chinook,_Montana","Chinook, Montana"
"http://dbpedia.org/resource/Chippewa_Falls,_Wisconsin","Chippewa Falls, Wisconsin"
"http://dbpedia.org/resource/Chireno,_Texas","Chireno, Texas"
"http://dbpedia.org/resource/Chisholm,_Minnesota","Chisholm, Minnesota"
"http://dbpedia.org/resource/Choctaw,_Oklahoma","Choctaw, Oklahoma"
"http://dbpedia.org/resource/Chokio,_Minnesota","Chokio, Minnesota"
"http://dbpedia.org/resource/Cholula,_Puebla","Cholula, Puebla"
"http://dbpedia.org/resource/Chomutov","Chomutov"
"http://dbpedia.org/resource/Chongqing","Chongqing"
"http://dbpedia.org/resource/Choteau,_Montana","Choteau, Montana"
"http://dbpedia.org/resource/Christine,_North_Dakota","Christine, North Dakota"
"http://dbpedia.org/resource/Chula,_Missouri","Chula, Missouri"
"http://dbpedia.org/resource/Church_Hill,_Tennessee","Church Hill, Tennessee"
"http://dbpedia.org/resource/Churchs_Ferry,_North_Dakota","Churchs Ferry, North Dakota"
"http://dbpedia.org/resource/Cibolo,_Texas","Cibolo, Texas"
"http://dbpedia.org/resource/Circleville,_Ohio","Circleville, Ohio"
"http://dbpedia.org/resource/Cisco,_Texas","Cisco, Texas"
"http://dbpedia.org/resource/City_of_Lake_Macquarie","City of Lake Macquarie"
"http://dbpedia.org/resource/Ciudad_Acuña","Ciudad Acuña"
"http://dbpedia.org/resource/Ciudad_Juarez","Ciudad Juarez"
"http://dbpedia.org/resource/Ciudad_Madero","Ciudad Madero"
"http://dbpedia.org/resource/Ciudad_Victoria","Ciudad Victoria"
"http://dbpedia.org/resource/Ciudad_del_Carmen","Ciudad del Carmen"
"http://dbpedia.org/resource/Clairton,_Pennsylvania","Clairton, Pennsylvania"
"http://dbpedia.org/resource/Clare,_Michigan","Clare, Michigan"
"http://dbpedia.org/resource/Claremont,_New_Hampshire","Claremont, New Hampshire"
"http://dbpedia.org/resource/Claremont,_North_Carolina","Claremont, North Carolina"
"http://dbpedia.org/resource/Claremore,_Oklahoma","Claremore, Oklahoma"
"http://dbpedia.org/resource/Clarence,_Missouri","Clarence, Missouri"
"http://dbpedia.org/resource/Clarendon,_Texas","Clarendon, Texas"
"http://dbpedia.org/resource/Clarissa,_Minnesota","Clarissa, Minnesota"
"http://dbpedia.org/resource/Clark,_Missouri","Clark, Missouri"
"http://dbpedia.org/resource/Clark,_South_Dakota","Clark, South Dakota"
"http://dbpedia.org/resource/Clarkfield,_Minnesota","Clarkfield, Minnesota"
"http://dbpedia.org/resource/Clarksburg,_Missouri","Clarksburg, Missouri"
"http://dbpedia.org/resource/Clarksburg,_West_Virginia","Clarksburg, West Virginia"
"http://dbpedia.org/resource/Clarksdale,_Mississippi","Clarksdale, Mississippi"
"http://dbpedia.org/resource/Clarksdale,_Missouri","Clarksdale, Missouri"
"http://dbpedia.org/resource/Clarkson,_Nebraska","Clarkson, Nebraska"
"http://dbpedia.org/resource/Clarkson_Valley,_Missouri","Clarkson Valley, Missouri"
"http://dbpedia.org/resource/Clarkston,_Washington","Clarkston, Washington"
"http://dbpedia.org/resource/Clarksville,_Missouri","Clarksville, Missouri"
"http://dbpedia.org/resource/Clarksville,_Tennessee","Clarksville, Tennessee"
"http://dbpedia.org/resource/Clarksville,_Texas","Clarksville, Texas"
"http://dbpedia.org/resource/Clarksville_City,_Texas","Clarksville City, Texas"
"http://dbpedia.org/resource/Clarkton,_Missouri","Clarkton, Missouri"
"http://dbpedia.org/resource/Clatskanie,_Oregon","Clatskanie, Oregon"
"http://dbpedia.org/resource/Claude,_Texas","Claude, Texas"
"http://dbpedia.org/resource/Clay_Center,_Nebraska","Clay Center, Nebraska"
"http://dbpedia.org/resource/Clayton,_Kansas","Clayton, Kansas"
"http://dbpedia.org/resource/Clayton,_Missouri","Clayton, Missouri"
"http://dbpedia.org/resource/Clayton,_Ohio","Clayton, Ohio"
"http://dbpedia.org/resource/Cle_Elum,_Washington","Cle Elum, Washington"
"http://dbpedia.org/resource/Clear_Lake,_Minnesota","Clear Lake, Minnesota"
"http://dbpedia.org/resource/Clear_Lake,_South_Dakota","Clear Lake, South Dakota"
"http://dbpedia.org/resource/Clear_Lake_Shores,_Texas","Clear Lake Shores, Texas"
"http://dbpedia.org/resource/Clearfield,_Iowa","Clearfield, Iowa"
"http://dbpedia.org/resource/Clearfield,_Utah","Clearfield, Utah"
"http://dbpedia.org/resource/Clearmont,_Missouri","Clearmont, Missouri"
"http://dbpedia.org/resource/Clearwater,_Minnesota","Clearwater, Minnesota"
"http://dbpedia.org/resource/Cleburne,_Texas","Cleburne, Texas"
"http://dbpedia.org/resource/Clements,_Minnesota","Clements, Minnesota"
"http://dbpedia.org/resource/Clemson,_South_Carolina","Clemson, South Carolina"
"http://dbpedia.org/resource/Cleveland,_Mississippi","Cleveland, Mississippi"
"http://dbpedia.org/resource/Cleveland,_Missouri","Cleveland, Missouri"
"http://dbpedia.org/resource/Cleveland,_North_Dakota","Cleveland, North Dakota"
"http://dbpedia.org/resource/Cleveland,_Oklahoma","Cleveland, Oklahoma"
"http://dbpedia.org/resource/Cleveland,_Tennessee","Cleveland, Tennessee"
"http://dbpedia.org/resource/Cleveland,_Texas","Cleveland, Texas"
"http://dbpedia.org/resource/Cleveland_Heights,_Ohio","Cleveland Heights, Ohio"
"http://dbpedia.org/resource/Clever,_Missouri","Clever, Missouri"
"http://dbpedia.org/resource/Cleves,_Ohio","Cleves, Ohio"
"http://dbpedia.org/resource/Clifford,_North_Dakota","Clifford, North Dakota"
"http://dbpedia.org/resource/Clifton,_Kansas","Clifton, Kansas"
"http://dbpedia.org/resource/Clifton,_New_Jersey","Clifton, New Jersey"
"http://dbpedia.org/resource/Clifton,_Tennessee","Clifton, Tennessee"
"http://dbpedia.org/resource/Clifton,_Texas","Clifton, Texas"
"http://dbpedia.org/resource/Clifton_Hill,_Missouri","Clifton Hill, Missouri"
"http://dbpedia.org/resource/Climax,_Minnesota","Climax, Minnesota"
"http://dbpedia.org/resource/Clinton,_Mississippi","Clinton, Mississippi"
"http://dbpedia.org/resource/Clinton,_Missouri","Clinton, Missouri"
"http://dbpedia.org/resource/Clinton,_North_Carolina","Clinton, North Carolina"
"http://dbpedia.org/resource/Clinton,_Oklahoma","Clinton, Oklahoma"
"http://dbpedia.org/resource/Clinton,_South_Carolina","Clinton, South Carolina"
"http://dbpedia.org/resource/Clinton,_Tennessee","Clinton, Tennessee"
"http://dbpedia.org/resource/Clinton,_Utah","Clinton, Utah"
"http://dbpedia.org/resource/Clintonville,_Wisconsin","Clintonville, Wisconsin"
"http://dbpedia.org/resource/Clitherall,_Minnesota","Clitherall, Minnesota"
"http://dbpedia.org/resource/Clontarf,_Minnesota","Clontarf, Minnesota"
"http://dbpedia.org/resource/Clovis,_New_Mexico","Clovis, New Mexico"
"http://dbpedia.org/resource/Clute,_Texas","Clute, Texas"
"http://dbpedia.org/resource/Clyde,_Ohio","Clyde, Ohio"
"http://dbpedia.org/resource/Clyde,_Texas","Clyde, Texas"
"http://dbpedia.org/resource/Clyde_Hill,_Washington","Clyde Hill, Washington"
"http://dbpedia.org/resource/Coalgate,_Oklahoma","Coalgate, Oklahoma"
"http://dbpedia.org/resource/Coalmont,_Tennessee","Coalmont, Tennessee"
"http://dbpedia.org/resource/Coalville,_Utah","Coalville, Utah"
"http://dbpedia.org/resource/Coatesville,_Pennsylvania","Coatesville, Pennsylvania"
"http://dbpedia.org/resource/Coba","Coba"
"http://dbpedia.org/resource/Cobden,_Minnesota","Cobden, Minnesota"
"http://dbpedia.org/resource/Coburg,_Oregon","Coburg, Oregon"
"http://dbpedia.org/resource/Cockrell_Hill,_Texas","Cockrell Hill, Texas"
"http://dbpedia.org/resource/Cody,_Wyoming","Cody, Wyoming"
"http://dbpedia.org/resource/Coffey,_Missouri","Coffey, Missouri"
"http://dbpedia.org/resource/Coffs_Harbour","Coffs Harbour"
"http://dbpedia.org/resource/Cogswell,_North_Dakota","Cogswell, North Dakota"
"http://dbpedia.org/resource/Cohoes,_New_York","Cohoes, New York"
"http://dbpedia.org/resource/Coimbatore","Coimbatore"
"http://dbpedia.org/resource/Cokato,_Minnesota","Cokato, Minnesota"
"http://dbpedia.org/resource/Colby,_Wisconsin","Colby, Wisconsin"
"http://dbpedia.org/resource/Colchester","Colchester"
"http://dbpedia.org/resource/Cold_Spring,_Minnesota","Cold Spring, Minnesota"
"http://dbpedia.org/resource/Coldspring,_Texas","Coldspring, Texas"
"http://dbpedia.org/resource/Cole_Camp,_Missouri","Cole Camp, Missouri"
"http://dbpedia.org/resource/Coleharbor,_North_Dakota","Coleharbor, North Dakota"
"http://dbpedia.org/resource/Coleman,_Texas","Coleman, Texas"
"http://dbpedia.org/resource/Colfax,_North_Dakota","Colfax, North Dakota"
"http://dbpedia.org/resource/Colfax,_Washington","Colfax, Washington"
"http://dbpedia.org/resource/Colima_City","Colima City"
"http://dbpedia.org/resource/College_Place,_Washington","College Place, Washington"
"http://dbpedia.org/resource/College_Station,_Texas","College Station, Texas"
"http://dbpedia.org/resource/Collegedale,_Tennessee","Collegedale, Tennessee"
"http://dbpedia.org/resource/Colleyville,_Texas","Colleyville, Texas"
"http://dbpedia.org/resource/Collins,_Mississippi","Collins, Mississippi"
"http://dbpedia.org/resource/Collinsville,_Oklahoma","Collinsville, Oklahoma"
"http://dbpedia.org/resource/Collinwood,_Tennessee","Collinwood, Tennessee"
"http://dbpedia.org/resource/Colman,_South_Dakota","Colman, South Dakota"
"http://dbpedia.org/resource/Colmesneil,_Texas","Colmesneil, Texas"
"http://dbpedia.org/resource/Colome,_South_Dakota","Colome, South Dakota"
"http://dbpedia.org/resource/Colophon_(city)","Colophon (city)"
"http://dbpedia.org/resource/Colorado_City,_Texas","Colorado City, Texas"
"http://dbpedia.org/resource/Colstrip,_Montana","Colstrip, Montana"
"http://dbpedia.org/resource/Colton,_South_Dakota","Colton, South Dakota"
"http://dbpedia.org/resource/Columbia,_Mississippi","Columbia, Mississippi"
"http://dbpedia.org/resource/Columbia,_South_Dakota","Columbia, South Dakota"
"http://dbpedia.org/resource/Columbia,_Tennessee","Columbia, Tennessee"
"http://dbpedia.org/resource/Columbia_City,_Oregon","Columbia City, Oregon"
"http://dbpedia.org/resource/Columbia_Falls,_Montana","Columbia Falls, Montana"
"http://dbpedia.org/resource/Columbiana,_Ohio","Columbiana, Ohio"
"http://dbpedia.org/resource/Columbus,_Mississippi","Columbus, Mississippi"
"http://dbpedia.org/resource/Columbus,_Nebraska","Columbus, Nebraska"
"http://dbpedia.org/resource/Columbus,_North_Dakota","Columbus, North Dakota"
"http://dbpedia.org/resource/Columbus,_Texas","Columbus, Texas"
"http://dbpedia.org/resource/Columbus,_Wisconsin","Columbus, Wisconsin"
"http://dbpedia.org/resource/Colville,_Washington","Colville, Washington"
"http://dbpedia.org/resource/Comanche,_Oklahoma","Comanche, Oklahoma"
"http://dbpedia.org/resource/Comanche,_Texas","Comanche, Texas"
"http://dbpedia.org/resource/Comayagua","Comayagua"
"http://dbpedia.org/resource/Combine,_Texas","Combine, Texas"
"http://dbpedia.org/resource/Comfrey,_Minnesota","Comfrey, Minnesota"
"http://dbpedia.org/resource/Comines-Warneton","Comines-Warneton"
"http://dbpedia.org/resource/Comitán","Comitán"
"http://dbpedia.org/resource/Commerce,_Oklahoma","Commerce, Oklahoma"
"http://dbpedia.org/resource/Commerce,_Texas","Commerce, Texas"
"http://dbpedia.org/resource/Conception_Junction,_Missouri","Conception Junction, Missouri"
"http://dbpedia.org/resource/Concord,_North_Carolina","Concord, North Carolina"
"http://dbpedia.org/resource/Concordia,_Missouri","Concordia, Missouri"
"http://dbpedia.org/resource/Conde,_South_Dakota","Conde, South Dakota"
"http://dbpedia.org/resource/Condon,_Oregon","Condon, Oregon"
"http://dbpedia.org/resource/Conneaut,_Ohio","Conneaut, Ohio"
"http://dbpedia.org/resource/Connell,_Washington","Connell, Washington"
